ID,CogSet_ID,Form_ID,Cognate_Comment,Phonemic,Phonetic,Orthographic,Source
HAIR1_45,HAIR1,,,,,<nereáwa>,
HAIR1_46,HAIR1,,,/awã/,,,
HAIR1_47,HAIR1,,,,,<-ʔa1>,
HAIR1_48,HAIR1,,,,,<awe>,
HAIR1_49,HAIR1,,,,['ʔaβa],,
HAIR1_50,HAIR1,,,,,<ava2>,
HAIR1_51,HAIR1,,,,,<-nuwaap>,
HAIR1_52,HAIR1,,,,,<-'av>,
HAIR1_53,HAIR1,,,,,<-ava>,
HAIR1_54,HAIR1,,,,,<-evihav>,
HAIR1_55,HAIR1,,,,,<apũhav>,
HAIR1_56,HAIR1,,,,,<'ap>,
HAIR1_57,HAIR1,,,,,<'awuku>,
HAIR1_58,HAIR1,,,/-a/,,,
HAIR1_59,HAIR1,,,/apila/,,,
HAIR1_60,HAIR1,,,/l-a/,,,
HAIR1_61,HAIR1,,,/awəɾ/,,,{11}
HAIR1_62,HAIR1,,,/akaŋaɾa/,,,
HAIR1_63,HAIR1,,,/ˈha/,,,{2}
HAIR1_64,HAIR1,,,/a/,,,
HAIR1_65,HAIR1,,,,"[-ap, ʔap]",,
HAIR1_66,HAIR1,,,,,<ap>,
HAIR1_67,HAIR1,,,,,<tĩáp>,
HAIR1_68,HAIR1,,,,[-ap],,
HAIR1_69,HAIR1,,,/hap/,,,{4}
HAIR1_70,HAIR1,,,/wẽsap/,,,
HAIR2_1,HAIR2,,,,,<kaɾãŋwe>,
HAIR3_1,HAIR3,,,/ʔará/,,,{3}
HAIR4_1,HAIR4,,,,,<-atoj>,{5}
FACE1_1,FACE1,,,,,<hovasy>,
FACE1_2,FACE1,,,,,<hova puku>,
FACE1_3,FACE1,,,,,<tovayke>,
FACE1_4,FACE1,,,,,<ovapy>,{2}
FACE1_5,FACE1,,,,,<ova>,
FACE1_6,FACE1,,,,,<-ovape>,
FACE1_7,FACE1,,,,,<ova pe>,
FACE1_8,FACE1,,,,,<-mbovai>,
FACE1_9,FACE1,,,,[tɨɾoβa; tɨɾowa],,
FACE1_10,FACE1,,,/owa/,,,
FACE1_11,FACE1,,,/oβa/,,,
FACE1_12,FACE1,,,,,<eruba1>,
FACE1_13,FACE1,,,/ruba/,,,
FACE1_14,FACE1,,,,,<-úwa>,{9}
FACE1_15,FACE1,,,,,<obá>,
FACE1_16,FACE1,,,,,<obaixuara>,
FACE1_17,FACE1,,,,,<awá1>,{3}
FACE1_18,FACE1,,,,,<-owa>,
FACE1_19,FACE1,,,,,<rua>,
FACE1_20,FACE1,,,,,<tuwa>,
FACE1_21,FACE1,,,,,<tuwa>,
FACE1_22,FACE1,,,,,<-obá>,
FACE1_23,FACE1,,,,,<uwa>,
FACE1_24,FACE1,,,,,<wapi>,
FACE1_25,FACE1,,,,[-u'βa],,
FACE1_26,FACE1,,,,,<-ovapeheuhũ>,
FACE1_27,FACE1,,,,,<-nhi'ig̃ovai>,
FACE1_28,FACE1,,,,,<owa>,
FACE1_29,FACE1,,,/(-l-)ɔwa/,,,{1: 323}
FACE1_30,FACE1,,,/ɔwapɨ =yaɨlɔwau/,,,
FACE1_31,FACE1,,,/ɔ-wapɨ/,,,
FACE1_32,FACE1,,,/ɔ-wapɨyawɔ/,,,
FACE1_33,FACE1,,,,,<owa>,
FACE1_34,FACE1,,,/-uˈwa/,,,
FACE1_35,FACE1,,"probably a sporadic sound change from o to a. This word takes the relational prefix, so it is unrelated to the awa meaning person - NCP",/awá/,,,
FACE1_36,FACE1,,"probably a sporadic sound change from o to a. This word takes the relational prefix, so it is unrelated to the awa meaning person - NCP",/aˈwa/,,,
FACE1_37,FACE1,,,,[-owa],,
FACE1_38,FACE1,,,,[-ewa],,{4}
FACE2_1,FACE2,,,,,<ẽãqan>,{2}
FACE3_1,FACE3,,,,,<tegua>,
CHEEK1_1,CHEEK1,,,,,<tovayke>,
CHEEK2_1,CHEEK2,,,,,<-etovape>,
CHEEK2_2,CHEEK2,,,,,<etobapé>,
CHEEK2_3,CHEEK2,,lit: side+skin --KCB,,,<tuwa-pi'a>,
CHEEK2_4,CHEEK2,,,,,<hetuape>,
CHEEK2_5,CHEEK2,,,,,<etywape>,
CHEEK2_6,CHEEK2,,,,,<-etyvape>,
CHEEK2_7,CHEEK2,,,,,<etoape>,
CHEEK2_8,CHEEK2,,,/uape/,,,{11}
CHEEK2_9,CHEEK2,,,,,<'atywape>,{8}
CHEEK3_1,CHEEK3,,,/čã ɨpɨ/,,,
CHEEK3_2,CHEEK3,,,,,<tatypy>,
CHEEK3_3,CHEEK3,,,,,<tatɨpɨ>,
CHEEK3_4,CHEEK3,,,/atɨpɨ/,,,
CHEEK3_5,CHEEK3,,,,,<tatìpì>,{2}
CHEEK3_6,CHEEK3,,,,,<-atípi>,{9}
CHEEK3_7,CHEEK3,,,,,<atypy>,
CHEEK3_8,CHEEK3,,,,,<ãtãtypy>,
CHEEK3_9,CHEEK3,,,,,<atypý>,{3}
CHEEK3_10,CHEEK3,,,,,<atypy>,
CHEEK3_11,CHEEK3,,,,,<-atɨp>,
CHEEK3_12,CHEEK3,,,,,<-atipi>,
CHEEK3_13,CHEEK3,,,/l-atɨpɨ/,,,
CHEEK3_14,CHEEK3,,,,[hatape̤ˈʔɔ̤],,{4}
CHEEK4_1,CHEEK4,,,,,<eritii>,
CHEEK5_1,CHEEK5,,,,,<raita>,
CHEEK6_1,CHEEK6,,,/kaku/,,,
CHEEK6_2,CHEEK6,,,/=kakuɾa/,,,
CHEEK7_1,CHEEK7,,,,,<iamopira'w>,
CHEEK8_1,CHEEK8,,,/wẽkotʔa/,,,
MOUTH1_1,MOUTH1,,,/ǰuru/,,,
MOUTH1_2,MOUTH1,,,/ǰuru tata/,,,
MOUTH1_3,MOUTH1,,,/ʤuɾu/,[ʤu.'ɾu],,{4}
MOUTH1_4,MOUTH1,,,,,<(a)jejurupeka>,
MOUTH1_5,MOUTH1,,,,,<juru>,
MOUTH1_6,MOUTH1,,,,,<jejuru peka>,
MOUTH1_7,MOUTH1,,,,[ndedʒu'ru],,{3}
MOUTH1_8,MOUTH1,,,,['dʒʊɾʊ],,
MOUTH1_9,MOUTH1,,,,[tiʒuɾu],,
MOUTH1_10,MOUTH1,,,/ǰuru/,,,
MOUTH1_11,MOUTH1,,,/ǰurupeka/,,,
MOUTH1_12,MOUTH1,,,/'juɾu/,,,
MOUTH1_13,MOUTH1,,,/juɾu'peka/,,,
MOUTH1_14,MOUTH1,,,,,<echuru>,
MOUTH1_15,MOUTH1,,,,,<nyuruɨra>,
MOUTH1_16,MOUTH1,,,,,<yiru>,
MOUTH1_17,MOUTH1,,,,,<yurura>,
MOUTH1_18,MOUTH1,,,,,<ebeyiro>,
MOUTH1_19,MOUTH1,,,,,<eyirujia>,
MOUTH1_20,MOUTH1,,,,,<teruru>,{1: 87}
MOUTH1_21,MOUTH1,,,,,<seduru>,{1: 87}
MOUTH1_22,MOUTH1,,,,,<-ðúru>,{9}
MOUTH1_23,MOUTH1,,,/yuɾu/,,,
MOUTH1_24,MOUTH1,,,/ɪpɪkata yuɾu/,,,
MOUTH1_25,MOUTH1,,,/yuɾu sɨma/,,,
MOUTH1_26,MOUTH1,,,/yuɾu tɨa/,,,
MOUTH1_27,MOUTH1,,,/yuɾutɨa/,,,
MOUTH1_28,MOUTH1,,,,,<yuɾu>,
MOUTH1_29,MOUTH1,,,,,<yuɾupiɾuaɾa>,
MOUTH1_30,MOUTH1,,,,,<yuɾu tɨa>,
MOUTH1_31,MOUTH1,,,,,<yuɾu tɨa>,
MOUTH1_32,MOUTH1,,,,,<juru>,
MOUTH1_33,MOUTH1,,,,,<jejurupirara>,
MOUTH1_34,MOUTH1,,,,,<xoro>,
MOUTH1_35,MOUTH1,,,,,<coro>,{2}
MOUTH1_36,MOUTH1,,,,,<sorósáj>,
MOUTH1_37,MOUTH1,,,,,<ipsóroa>,
MOUTH1_38,MOUTH1,,,,,<soró>,{3}
MOUTH1_39,MOUTH1,,,,,<-osoró>,
MOUTH1_40,MOUTH1,,,,,<xoro>,
MOUTH1_41,MOUTH1,,,,,<xoroxai>,
MOUTH1_42,MOUTH1,,,/joʁ/,,,
MOUTH1_43,MOUTH1,,,,,<zuru>,
MOUTH1_44,MOUTH1,,,,,<zé-$zuru$-péka>,
MOUTH1_45,MOUTH1,,,,,<zuru ĭzwĭ>,
MOUTH1_46,MOUTH1,,,,,<zé-zuru mupĭ-hĭ>,
MOUTH1_47,MOUTH1,,,,,<zuru mupĭ-hĭ>,
MOUTH1_48,MOUTH1,,,,,<izuru>,
MOUTH1_49,MOUTH1,,,,,<zurupeka>,
MOUTH1_50,MOUTH1,,,,,<jurú>,
MOUTH1_51,MOUTH1,,,,,<juru>,
MOUTH1_52,MOUTH1,,,,,<-juru>,
MOUTH1_53,MOUTH1,,,,,<ga.z̆oro>,
MOUTH1_54,MOUTH1,,,,,<dz̆e.z̆orowak>,
MOUTH1_55,MOUTH1,,,,,<juru>,
MOUTH1_56,MOUTH1,,,,,<-jurujaì>,
MOUTH1_57,MOUTH1,,,,[si- su'ɾuɐ],,
MOUTH1_58,MOUTH1,,,,,<-juru>,
MOUTH1_59,MOUTH1,,,,,<-jurujai>,
MOUTH1_60,MOUTH1,,,,,<-juruhav>,
MOUTH1_61,MOUTH1,,<jurue> lit: mouth+say --KCB,,,<juru>,
MOUTH1_62,MOUTH1,,<jurue> lit: mouth+say --KCB,,,<jurue>,
MOUTH1_63,MOUTH1,,,/yulu/,,,
MOUTH1_64,MOUTH1,,,/i-yuluɔlɨ/,,,
MOUTH1_65,MOUTH1,,,,,<dʒulu>,
MOUTH1_66,MOUTH1,,,,,<-juru>,
MOUTH1_67,MOUTH1,,,,[juˈɾu nɨˈwa],,
MOUTH1_68,MOUTH1,,,,,<juru pirer ra>,
MOUTH1_69,MOUTH1,,,/juˈɾu mɨˈʔɨ/,,,
MOUTH1_70,MOUTH1,,,,,<juru>,{6}
MOUTH2_1,MOUTH2,,,/iɾamɨˈʔɨa/,,,{4}
MOUTH3_1,MOUTH3,,,,,<it-atupɨk>,{5}
MOUTH4_1,MOUTH4,,,,,<-ŋwe>,{2}
MOUTH4_2,MOUTH4,,,/wẽ/,,,{4}
MOUTH4_3,MOUTH4,,,/wẽkotʔa/,,,
MOUTH4_4,MOUTH4,,,/wẽsap/,,,
MOUTH5_1,MOUTH5,,,,,<tráči>,{2:150}
MOUTH6X_1,MOUTH6X,,,/iʧi/,[i.'ʧi],,{4}
TOOTH1_1,TOOTH1,,,/ãʔã1/,,,
TOOTH1_2,TOOTH1,,,/ãʔã1/,[ã.'ʔã1],,{4}
TOOTH1_3,TOOTH1,,,,,<tãi>,
TOOTH1_4,TOOTH1,,,,,<meɾãɲ>,
TOOTH1_5,TOOTH1,,,,[piɾa'ɾãj̃],,
TOOTH1_6,TOOTH1,,,,,<-aĩ>,
TOOTH1_7,TOOTH1,,,,,<taĩ>,
TOOTH1_8,TOOTH1,,,,,<-akuaĩ>,
TOOTH1_9,TOOTH1,,,,[tʃɪ̃ɾã'ʔɨ̃j],,{3}
TOOTH1_10,TOOTH1,,,,[hãj],,
TOOTH1_11,TOOTH1,,,,[ɦãkwə̃j],,
TOOTH1_12,TOOTH1,,,,[tɨ̃nãj̃; tɨ̃ɾãj̃],,
TOOTH1_13,TOOTH1,,,,"[pɨ́ne, pĩɾẽã, pĩɾã]",,
TOOTH1_14,TOOTH1,,,,[tãŋkwe],,
TOOTH1_15,TOOTH1,,,/ãi/,,,
TOOTH1_16,TOOTH1,,,,,<ereɨ̃>,
TOOTH1_17,TOOTH1,,,,,<erãcoɨ̃>,
TOOTH1_18,TOOTH1,,,,,<raaĩ>,
TOOTH1_19,TOOTH1,,,,,<era>,
TOOTH1_20,TOOTH1,,,,,<sere>,{1: 87}
TOOTH1_21,TOOTH1,,,,,<-əɨ>,{9}
TOOTH1_22,TOOTH1,,,,,<-əkwə́ʔei>,
TOOTH1_23,TOOTH1,,,/sai1/,,,
TOOTH1_24,TOOTH1,,,/ipirai/,,,
TOOTH1_25,TOOTH1,,,,,<tsai1>,
TOOTH1_26,TOOTH1,,,,,<tsai1>,
TOOTH1_27,TOOTH1,,,,,<ipiri>,
TOOTH1_28,TOOTH1,,,,,<tsaj>,
TOOTH1_29,TOOTH1,,,,,<ɾakui>,
TOOTH1_30,TOOTH1,,,,,<ãia>,
TOOTH1_31,TOOTH1,,,,,<anha>,
TOOTH1_32,TOOTH1,,,,,<pirãia>,
TOOTH1_33,TOOTH1,,,,,<piranha>,
TOOTH1_34,TOOTH1,,,,,<acuãia>,
TOOTH1_35,TOOTH1,,,,,<ỹj>,
TOOTH1_36,TOOTH1,,,,,<hipirỹj>,
TOOTH1_37,TOOTH1,,,,,<ãkõj>,
TOOTH1_38,TOOTH1,,"This actually belongs in TOOTH1; the final /a/ is an independent morpheme (the 'argumentative' or 'nominal' marker /-a/), /s/ is the normal reflex of syllable-initial /j/, and /o/ is the normal reflex of PTG */ã/, i.e., PTG */hãj-a/ > Tocantins Asurini /hosa/.--SM",,,<hósa>,
TOOTH1_39,TOOTH1,,"This actually belongs in TOOTH1; the final /a/ is an independent morpheme (the 'argumentative' or 'nominal' marker /-a/), /s/ is the normal reflex of syllable-initial /j/, and /o/ is the normal reflex of PTG */ã/, i.e., PTG */hãj-a/ > Tocantins Asurini /hosa/.--SM",,,<Noc>,{2}
TOOTH1_40,TOOTH1,,"This actually belongs in TOOTH1; the final /a/ is an independent morpheme (the 'argumentative' or 'nominal' marker /-a/), /s/ is the normal reflex of syllable-initial /j/, and /o/ is the normal reflex of PTG */ã/, i.e., PTG */hãj-a/ > Tocantins Asurini /hosa/.--SM",,,<akój>,
TOOTH1_41,TOOTH1,,,,,<oni>,
TOOTH1_42,TOOTH1,,,,,<akoni>,
TOOTH1_43,TOOTH1,,,/ãj/,,,
TOOTH1_44,TOOTH1,,,,,<täy>,
TOOTH1_45,TOOTH1,,,,,<pirä-z-ahĭ>,
TOOTH1_46,TOOTH1,,,,,<piräy>,
TOOTH1_47,TOOTH1,,,,,<akwa>,
TOOTH1_48,TOOTH1,,,,,<hàz>,
TOOTH1_49,TOOTH1,,,,,<neráĩ>,
TOOTH1_50,TOOTH1,,,,,<ỹ>,
TOOTH1_51,TOOTH1,,,,,<-ĩ>,
TOOTH1_52,TOOTH1,,,,,<-akũj̃>,
TOOTH1_53,TOOTH1,,,,,<dz̆e.rỹz̆a>,
TOOTH1_54,TOOTH1,,,,,<ãì>,{2}
TOOTH1_55,TOOTH1,,,,,<ipirãì>,
TOOTH1_56,TOOTH1,,,,[si- 'ɾə̃jɐ],,
TOOTH1_57,TOOTH1,,,,[pi'ɾãj̃a],,
TOOTH1_58,TOOTH1,,,,,<-anh>,
TOOTH1_59,TOOTH1,,,,,<hahĩ>,
TOOTH1_60,TOOTH1,,,,,<piranhuhũ>,
TOOTH1_61,TOOTH1,,,,,<-akwanh>,
TOOTH1_62,TOOTH1,,,,,<aĩ>,
TOOTH1_63,TOOTH1,,,,,<ipirãj>,
TOOTH1_64,TOOTH1,,,,,<akwãj>,
TOOTH1_65,TOOTH1,,,/ãʔɨ̃y/,,,
TOOTH1_66,TOOTH1,,,/ãɨ̃/,,,
TOOTH1_67,TOOTH1,,,/ãy/,,,
TOOTH1_68,TOOTH1,,,/ipilãy/,,,
TOOTH1_69,TOOTH1,,,/ipilãyʔi/,,,
TOOTH1_70,TOOTH1,,,/naɲ/,,,{11}
TOOTH1_71,TOOTH1,,,/pinaɲ/,,,
TOOTH1_72,TOOTH1,,,,,<-ãj>,
TOOTH1_73,TOOTH1,,,/piˈɾãj/,,,
TOOTH1_74,TOOTH1,,,/sawaˈe rakwãj/,,,
TOOTH1_75,TOOTH1,,,,,<-ãj>,{2}
TOOTH1_76,TOOTH1,,,/hãy/,,,{3}
TOOTH1_77,TOOTH1,,,,[tãj],,
TOOTH1_78,TOOTH1,,,,[jãj],,
TOOTH1_79,TOOTH1,,,,,<jyiŋ>,{2}
TOOTH1_80,TOOTH1,,,/hãj/,,,{4}
TOOTH1_81,TOOTH1,,,/hãj-kwaʔape/,,,
TOOTH1_82,TOOTH1,,,/pirãja/,,,
TOOTH2X_1,TOOTH2X,,,,,<-awéʔo>,{9}
TOOTH2X_2,TOOTH2X,,,,,<agüeá>,{2}
LIP1_1,LIP1,,,/ǰuru ẽbe/,,,
LIP1_2,LIP1,,,/ɨ ẽbe/,,,
LIP1_3,LIP1,,,/ẽbe/,,,
LIP1_4,LIP1,,,/ɨ ẽbe/,[ɨ ẽmbe],,
LIP1_5,LIP1,,,/ẽbema/,,,
LIP1_6,LIP1,,,/ẽbe/,[ẽ.'mbe],,
LIP1_7,LIP1,,,,,<y rembe'y>,
LIP1_8,LIP1,,,,,<temberague>,
LIP1_9,LIP1,,,,,<-embe>,
LIP1_10,LIP1,,,,,<ye'ẽ rembe>,
LIP1_11,LIP1,,,,['ɦembe],,
LIP1_12,LIP1,,,,[tɨnembe],,
LIP1_13,LIP1,,,,[hɨmbéj; hɨmbéʔi],,
LIP1_14,LIP1,,,/eᵐbe/,,,
LIP1_15,LIP1,,,/ẽᵐbeɨ/,,,
LIP1_16,LIP1,,,/embe/,,,
LIP1_17,LIP1,,,,,<ì rembeì>,
LIP1_18,LIP1,,,,,<erembe>,
LIP1_19,LIP1,,,,,<nẽmbe>,
LIP1_20,LIP1,,,,,<-éme>,
LIP1_21,LIP1,,,/sɨma/,,,
LIP1_22,LIP1,,,,,<tsɨma>,
LIP1_23,LIP1,,,,,<embé>,
LIP1_24,LIP1,,,,,<y rembeyba>,
LIP1_25,LIP1,,,,,<yembijeia>,
LIP1_26,LIP1,,,,,<eme>,{2}
LIP1_27,LIP1,,,,,<emépopiát>,{3}
LIP1_28,LIP1,,,,,<eme>,
LIP1_29,LIP1,,,,,<emeyware>,
LIP1_30,LIP1,,,/-eme/,,,
LIP1_31,LIP1,,,,,<témê>,
LIP1_32,LIP1,,,,,<i-rêmé'ĭw>,
LIP1_33,LIP1,,,,,<témê'iw>,
LIP1_34,LIP1,,,,,<ĭ-rémê'ĭ-pé>,
LIP1_35,LIP1,,,,,<heme>,
LIP1_36,LIP1,,,,,<eme>,
LIP1_37,LIP1,,,,,<imira>,
LIP1_38,LIP1,,,,,<embe>,
LIP1_39,LIP1,,,,,<eme>,
LIP1_40,LIP1,,,,,<eme'y>,
LIP1_41,LIP1,,,/l-ɛmɛ/,,,
LIP1_42,LIP1,,,/ɨlɛmɛ/,,,
LIP1_43,LIP1,,,/l-ɛmɛla/,,,
LIP1_44,LIP1,,,/ebe/,,,{11}
LIP1_45,LIP1,,,/ebeɾa/,,,
LIP1_46,LIP1,,"both reflexes of the same root, but the second one with vowel harmony because it was in old compound. - NCP",,,<-eme>,
LIP1_47,LIP1,,"both reflexes of the same root, but the second one with vowel harmony because it was in old compound. - NCP",/ɾɨmɨˈʔɨ/,,,
LIP1_48,LIP1,,,,,<ẽpe>,{4}
LIP1_49,LIP1,,,,[ẽmpe],,{4}
LIP1_50,LIP1,,,,,<ẽpe>,
LIP1_51,LIP1,,,/hẽpe/,,,{4}
LIP1_52,LIP1,,,/ɨʔɨ ẽpe/,,,
LIP2.5X_1,LIP2.5X,,,,,<(se-)apũa-rãa>,
LIP2.5X_2,LIP2.5X,,,,,<apuã>,
LIP2.5X_3,LIP2.5X,,,,,<apuãaba>,
LIP2.5X_4,LIP2.5X,,,,,<apũhav>,
LIP2.5X_5,LIP2.5X,,,,,<'ahuã>,
LIP3_1,LIP3,,,/tʃiɲeɾa'ɲeɾa/,[tʃiɲeɾə'nʲɛla],,
LIP4_1,LIP4,,,/yuɾu sɨma/,,,
LIP5_1,LIP5,,,,,<yuɾupiɾuaɾa>,
LIP6_1,LIP6,,,/juˈɾu mɨˈʔɨ/,,,
LIP7X_1,LIP7X,,,,,<amopira>,{2}
LIP7X_2,LIP7X,,,,,<amopít>,{3}
LIP7X_3,LIP7X,,,,,<'amopit>,
LIP8_1,LIP8,,,,,<nenamé>,
LIP9_1,LIP9,,,/beta/,[be.'ta],,{4}
TONGUE1_1,TONGUE1,,,/kbere/,,,
TONGUE1_2,TONGUE1,,,/kbeɾe/,[kbe.'ɾe],,{4}
TONGUE1_3,TONGUE1,,,,,<kũ>,
TONGUE1_4,TONGUE1,,,,,<apekũ>,
TONGUE1_5,TONGUE1,,,,['iŋko],,
TONGUE1_6,TONGUE1,,,,[teŋku],,
TONGUE1_7,TONGUE1,,,/kũ/,[ku],,{2}
TONGUE1_8,TONGUE1,,,/kũu/,,,
TONGUE1_9,TONGUE1,,,/jaɲea'pẽkũ/,,,
TONGUE1_10,TONGUE1,,,,,<apẽcũ>,{2}
TONGUE1_11,TONGUE1,,,,,<eecõ>,{1}
TONGUE1_12,TONGUE1,,,,[e-éko],,{2}
TONGUE1_13,TONGUE1,,,,,<ẽnkiõõ>,{1: 276}
TONGUE1_14,TONGUE1,,,,,<-ku>,{9}
TONGUE1_15,TONGUE1,,,/kumɨɾa/,,,
TONGUE1_16,TONGUE1,,,,,<kumɨɾa>,
TONGUE1_17,TONGUE1,,,,,<apecũ>,
TONGUE1_18,TONGUE1,,,,,<kõ>,
TONGUE1_19,TONGUE1,,,,,<íkoa>,
TONGUE1_20,TONGUE1,,,,,<kó>,{3}
TONGUE1_21,TONGUE1,,,,,<ko>,
TONGUE1_22,TONGUE1,,,,,<-apekũ>,
TONGUE1_23,TONGUE1,,,,,<apêku>,
TONGUE1_24,TONGUE1,,,,,<iapeku>,
TONGUE1_25,TONGUE1,,,,,<heapekõ'>,
TONGUE1_26,TONGUE1,,,,[apeˈkũ],,
TONGUE1_27,TONGUE1,,,,,<ɡa.ko>,
TONGUE1_28,TONGUE1,,,,,<-kũ>,{2}
TONGUE1_29,TONGUE1,,,,,<-kũ>,
TONGUE1_30,TONGUE1,,,,,<kõ>,
TONGUE1_31,TONGUE1,,,/kũ/,,,{11}
TONGUE1_32,TONGUE1,,,/jamukũ/,,,
TONGUE1_33,TONGUE1,,,,[-e-ku],,
TONGUE1_34,TONGUE1,,,,[ẽ-ku],,
TONGUE2_1,TONGUE2,,,,,<apekũ>,
TONGUE2_2,TONGUE2,,,/jaɲea'pẽkũ/,,,
TONGUE2_3,TONGUE2,,,,,<apẽcũ>,{2}
TONGUE2_4,TONGUE2,,,,,<apecũ>,
TONGUE2_5,TONGUE2,,,,,<-apekũ>,
TONGUE2_6,TONGUE2,,,,,<apêku>,
TONGUE2_7,TONGUE2,,,,,<iapeku>,
TONGUE2_8,TONGUE2,,,,,<heapekõ'>,
TONGUE2_9,TONGUE2,,,,,<-'apekukag̃>,
TONGUE2_10,TONGUE2,,,/apɛku/,,,
TONGUE3_1,TONGUE3,,,/kumɨɾa/,,,
TONGUE3_2,TONGUE3,,,,,<kumɨɾa>,
TONGUE4_1,TONGUE4,,,/beɾe/,[be.'ɾe],,{4}
TONGUE5_1,TONGUE5,,,,,<sinka>,{1: 87}
THROAT1_1,THROAT1,,,,,<-ð-ihɨ́ʔoi>,{9}
THROAT2_1,THROAT2,,,,,<ahy'o>,
THROAT2_2,THROAT2,,,,,<ijaseˈo>,{2}
THROAT2_3,THROAT2,,,,,<-ay'o>,
THROAT2_4,THROAT2,,,,[taseo; taseʔo],,
THROAT2_5,THROAT2,,,/aseo/,,,
THROAT2_6,THROAT2,,,,,<sokiáta>,
THROAT2_7,THROAT2,,,/yaʃuka/,,,
THROAT2_8,THROAT2,,,,,<yatʃuka>,
THROAT2_9,THROAT2,,,,,<yatʃukakuaɾa>,{6}
THROAT2_10,THROAT2,,,,,<asseoca>,
THROAT2_11,THROAT2,,,,,<-jue'ok>,{2}
THROAT2_12,THROAT2,,,/yɨʔɔ/,,,
THROAT3_1,THROAT3,,,/yaʃukakʷaɾa/,,,
THROAT3_2,THROAT3,,,,,<yatʃukakuaɾa>,{6}
THROAT4_1,THROAT4,,,,,<xomihã>,
THROAT5_1,THROAT5,,,,,<amaˈýp>,{3}
THROAT5_2,THROAT5,,,,,<ama'yw>,
THROAT6_1,THROAT6,,,/kuluka/,,,
THROAT6_2,THROAT6,,,,,<kulukag>,
THROAT6_3,THROAT6,,,/kuɾuˈkwa/,,,
THROAT6_4,THROAT6,,,,,<jurukwar>,{6}
THROAT7_1,THROAT7,,,,[jaˈtə̃],,{4}
THROAT8_1,THROAT8,,,,,<jyryvi>,
THROAT8_2,THROAT8,,,,,<-yryvy>,
THROAT9_1,THROAT9,,,,,<echosoi>,
THROAT11_1,THROAT11,,,/kuẽta/,,,
THROAT11_2,THROAT11,,,/kweta/,[kwe.'ta],,
THROAT12_1,THROAT12,,,/uɾuɾu/,,,
THROAT12_2,THROAT12,,,,,<uɾuɾu>,{4}
THROAT13_1,THROAT13,,,,,<i'az>,
THROAT13_2,THROAT13,,,,,<-ʔãj̃>,
THROAT14_1,THROAT14,,,,,<aikwat>,
THROAT14_2,THROAT14,,,,,<ʼajkwat>,{8}
THROAT15_1,THROAT15,,,/hɨtʔɨp kaʔa/,,,{4}
NECK1_1,NECK1,,,,,<aju'y>,
NECK1_2,NECK1,,,/dʒa'dʒuɨ/,,,
NECK1_3,NECK1,,,,[tɨdʒaʒu; tɨdʒaʒo],,
NECK1_4,NECK1,,,,[tajɾupɨ],,
NECK1_5,NECK1,,,/ǰaǰu/,,,
NECK1_6,NECK1,,,/-aǰu/,,,
NECK1_7,NECK1,,,,,<ayu>,
NECK1_8,NECK1,,,,,<ayurupì>,{2}
NECK1_9,NECK1,,,,,<eachu>,
NECK1_10,NECK1,,,,,<ayu1>,
NECK1_11,NECK1,,,,,<-aðu-r-áhi>,
NECK1_12,NECK1,,,,,<ajura>,
NECK1_13,NECK1,,,,,<ajurupy>,{2}
NECK1_14,NECK1,,,,,<xor>,
NECK1_15,NECK1,,,,,<ísora>,
NECK1_16,NECK1,,,,,<sót>,{3}
NECK1_17,NECK1,,,,,<xor>,
NECK1_18,NECK1,,,,,<-ajuʁ>,
NECK1_19,NECK1,,,,,<$azu$-paw>,
NECK1_20,NECK1,,,,,<azu'ĭw>,
NECK1_21,NECK1,,,,,<iazu'yw>,
NECK1_22,NECK1,,,,,<netajui>,
NECK1_23,NECK1,,,,,<ajɨrɨ>,
NECK1_24,NECK1,,,,,<dz̆e.z̆ora>,
NECK1_25,NECK1,,,,,<-jur>,
NECK1_26,NECK1,,,,,<-jurupy>,
NECK1_27,NECK1,,,,,<'ajut>,
NECK1_28,NECK1,,,/alɨpɨ/,,,
NECK1_29,NECK1,,,/aɾɨpɨ/,,,{11}
NECK1_30,NECK1,,,/juɾuˈpɨ/,,,
NECK1_31,NECK1,,,,[i-tur-ʔɨp],,
NECK1_32,NECK1,,,,[hut-ʔɨp],,
NECK1_33,NECK1,,,/hɨtʔɨp/,,,{4}
NECK1_34,NECK1,,,/hɨtʔɨp kaʔa/,,,
NECK2_1,NECK2,,,/rupɨ/,,,
NECK2_2,NECK2,,,,,<ajurupy>,
NECK2_3,NECK2,,,,,<ayurupì>,{2}
NECK2_4,NECK2,,,,,<ajurupy>,{2}
NECK2_5,NECK2,,,,,<ayrupi-kãng>,
NECK2_6,NECK2,,,,,<iarupyw>,
NECK2_7,NECK2,,,,,<-jurupy>,
NECK2_8,NECK2,,,/alɨpɨ/,,,
NECK2_9,NECK2,,,/aɾɨpɨ/,,,{11}
NECK2_10,NECK2,,,/juɾuˈpɨ/,,,
NECK3_1,NECK3,,,,,<ajurupy>,
NECK3_2,NECK3,,,,,<ayurupì>,{2}
NECK3_3,NECK3,,,,,<ajurupy>,{2}
NECK3_4,NECK3,,,,,<-jurupy>,
NECK3_5,NECK3,,,/alɨpɨ/,,,
NECK3_6,NECK3,,,/aɾɨpɨ/,,,{11}
